barcode,price,count
6920907808513 ,"[4.00, 3.50, 4.50]","[21, 11, 6]"
6925303754952 ,"[5.00, 6.00, 5.50]","[76, 4, 2]"
6920180219006 ,"[3.50, 4.00, 5.00]","[23, 4, 2]"
6901028062312 ,"[28.00, 27.00, 30.00]","[47, 6, 2]"
6947506587397 ,"[6.50, 5.50, 6.00]","[3, 3, 3]"
6923450656150 ,"[10.00, 11.00, 12.00]","[46, 16, 8]"
6920912349025 ,"[4.50, 4.00, 5.00]","[12, 9, 8]"
6926265301130 ,"[4.00, 4.50, 3.50]","[15, 7, 6]"
6901035603218 ,"[5.00, 4.50, 5.50]","[12, 2, 1]"
4710111900705 ,"[6.50, 6.00, 9.00]","[6, 4, 4]"
6930953014202 ,"[5.00, 5.50, 4.00]","[3, 2, 2]"
6918551807884 ,"[6.00, 7.00, 8.00]","[20, 13, 6]"
6901070600159 ,"[20.00, 22.00, 18.50]","[13, 10, 6]"
6933641102120 ,"[4.50, 3.50, 4.00]","[6, 4, 3]"
6959011900080 ,"[2.00, 3.50, 1.50]","[9, 2, 1]"
6901028227308 ,"[20.00, 21.00, 22.00]","[32, 32, 14]"
6921294389463 ,"[3.00, 3.50, 3.5]","[75, 13, 3]"
6935284412130 ,"[4.00, 4.50, 3.50]","[17, 13, 7]"
6923644251123 ,"[3.50, 4.00, 3.00]","[18, 3, 2]"
6920907808117 ,"[4.50, 5.00, 5]","[29, 19, 3]"
8857107231774 ,"[10.00, 10.50, 12.00]","[10, 3, 3]"
6901028159562 ,"[14.00, 13.00, 15.00]","[55, 2, 1]"
6924686550083 ,[2.50],[16]
6932512600369 ,"[2.50, 3.00, 2.00]","[38, 9, 3]"
6924743915763 ,"[9.00, 10.00, 8.50]","[18, 12, 8]"
6907992510453 ,"[4.00, 3.50, 4.50]","[8, 8, 2]"
6957788400048 ,"[1.50, 0.00]","[1, 1]"
6901028015622 ,"[16.00, 15.00, 16]","[58, 3, 3]"
6901028075770 ,"[70.00, 65.00, 68.00]","[28, 24, 6]"
6956416203426 ,"[4.00, 4.50, 5.00]","[40, 13, 2]"
6928804013672 ,"[2.00, 1.00, 1.50]","[2, 1, 1]"
6920148071219 ,"[16.00, 18.00, 15.00]","[10, 6, 4]"
6903148170342 ,"[36.00, 33.00, 42.00]","[4, 1, 1]"
6921294398342 ,"[3.00, 3, 4.00]","[51, 2, 1]"
6921294305012 ,"[3.00, 3.50, 4.00]","[88, 6, 3]"
6921168504015 ,"[4.00, 4.50, 4]","[66, 13, 5]"
6924254673053 ,"[6.00, 5.50, 5.00]","[4, 1, 1]"
6906785230165 ,"[5.00, 6.00, 5.50]","[21, 14, 11]"
6930917200870 ,"[1.50, 2.00, 1.90]","[8, 3, 1]"
6902083908409 ,"[5.00, 4.00, 5.50]","[38, 10, 5]"
6928804011227 ,"[7.00, 6.50, 8.00]","[15, 4, 1]"
6934024590367 ,"[4.50, 4.00, 5.00]","[14, 13, 11]"
6901424286206 ,"[10.00, 9.00, 8.00]","[29, 7, 4]"
6924160714017 ,"[2.00, 2.50, 2]","[57, 6, 2]"
6933311066066 ,"[2.50, 3.00, 2.00]","[21, 10, 8]"
6909409040799 ,"[4.00, 3.50, 4.50]","[24, 5, 1]"
6933311066271 ,"[3.50, 3.00, 4.00]","[22, 10, 6]"
6934660520247 ,"[11.00, 12.00, 10.00]","[5, 4, 3]"
6935145301030 ,"[13.00, 14.00, 13.50]","[18, 9, 7]"
6907992103532 ,"[2.50, 2.00, 3.00]","[10, 3, 2]"
6924686500125 ,[5.00],[5]
6923146100011 ,"[18.00, 25.00, 19.50]","[7, 6, 4]"
6911988013156 ,"[4.00, 4.50, 5.00]","[11, 3, 2]"
6935133801504 ,"[8.00, 8.50, 9.00]","[9, 3, 2]"
6907992511955 ,"[12.00, 3.00, 11.00]","[12, 6, 5]"
6901180905984 ,"[4.00, 3.50, 3.70]","[10, 9, 3]"
6924187858121 ,"[6.50, 6.00, 7.00]","[6, 5, 2]"
6901180915884 ,"[4.00, 4.50, 4.5]","[12, 3, 1]"
6935041525066 ,"[1.00, 23.00, 1]","[59, 1, 1]"
6901028004978 ,"[15.00, 16.00, 12.00]","[81, 5, 1]"
6904406383122 ,"[13.00, 14.00, 15.00]","[34, 17, 7]"
6933066001510 ,"[2.50, 3.00]","[8, 3]"
6938428097835 ,[4.00],[3]
6924743915411 ,"[4.50, 5.00, 0.00]","[5, 3, 1]"
6937221710095 ,"[4.30, 4.50, 5.00]","[4, 4, 2]"
6903148048986 ,"[28.00, 29.00, 30.00]","[18, 5, 4]"
6903148170861 ,"[23.50, 20.00, 22.00]","[3, 2, 1]"
6907992822761 ,"[3.50, 3.5, 3.00]","[9, 5, 5]"
6925857101714 ,[4.00],[2]
69028595 ,"[9.00, 10.00, 9.50]","[14, 14, 6]"
8936050230178 ,"[12.00, 11.50, 11.00]","[7, 5, 4]"
6900873026067 ,"[5.50, 6.00, 5.00]","[18, 13, 13]"
6902890228486 ,"[2.50, 3.00, 2.00]","[21, 6, 2]"
6955020100312 ,"[2.50, 3.00]","[2, 1]"
6956416205130 ,"[4.00, 3.50, 4]","[31, 3, 2]"
6911988007209 ,"[7.50, 8.00, 8.50]","[16, 16, 11]"
6926475203132 ,"[3.50, 3.00, 4.00]","[22, 4, 2]"
6911988014849 ,"[5.50, 6.00, 5.00]","[9, 6, 4]"
6924168100362 ,"[6.00, 6.50, 5.50]","[6, 1, 1]"
6921294308549 ,"[3.00, 3.50, 2.50]","[21, 5, 1]"
6923644268480 ,"[4.00, 3.50, 4.50]","[32, 12, 1]"
6924743915824 ,"[10.00, 9.00, 8.50]","[9, 7, 7]"
8993175537469 ,"[6.00, 6.50, 5.00]","[14, 7, 4]"
6907992103594 ,"[8.50, 9.00, 8.00]","[15, 7, 4]"
6923450603574 ,"[5.00, 4.50, 6.00]","[26, 23, 5]"
6928804011111 ,"[3.00, 2.80]","[4, 1]"
6928804010145 ,"[2.50, 3.00, 2.5]","[26, 1, 1]"
6928804011296 ,"[2.50, 3.00]","[13, 1]"
6907992511146 ,"[3.00, 2.50, 3.50]","[46, 11, 3]"
6902227018124 ,"[5.00, 5.50, 4.00]","[7, 7, 5]"
6920907800616 ,"[4.00, 4.50, 5.00]","[26, 10, 6]"
6924743919242 ,"[6.50, 6.00, 7.00]","[19, 8, 6]"
6901035601764 ,"[6.00, 5.50, 7.00]","[39, 24, 5]"
6909409012024 ,"[4.00, 4.50, 3.50]","[15, 8, 4]"
6909409014240 ,"[4.00, 3.50, 4.50]","[18, 7, 2]"
6970440828288 ,"[5.00, 2.00, 0.00]","[16, 1, 1]"
4891028709923 ,"[4.50, 5.00, 4.00]","[11, 6, 4]"
6926475203149 ,"[3.50, 4.00, 3.00]","[33, 13, 3]"
6958620700418 ,"[9.00, 8.00]","[5, 3]"
6902022135255 ,"[22.00, 20.00, 23.80]","[11, 8, 3]"
6903148031995 ,"[17.00, 16.00, 15.50]","[6, 5, 4]"
6920180209205 ,"[3.50, 4.00, 3.00]","[16, 10, 2]"
6926940702177 ,"[3.00, 2.50]","[4, 1]"
6945109903156 ,[3.50],[1]
6920174749540 ,"[11.00, 12.00, 9.50]","[5, 3, 1]"
6924168100652 ,[8.00],[4]
6924187821972 ,"[3.50, 4.00, 3.00]","[28, 15, 8]"
6924168100911 ,"[9.50, 12.00]","[3, 2]"
6931630385738 ,[10.00],[12]
6902312301636 ,"[20.00, 18.00, 17.07]","[4, 4, 2]"
6901180211986 ,"[6.50, 7.00, 5.50]","[8, 5, 4]"
6933066001312 ,"[6.00, 5.50, 6.50]","[25, 5, 5]"
6944535022769 ,[7.00],[1]
6920912352049 ,"[4.00, 3.50, 4.50]","[8, 4, 2]"
6951957205755 ,"[1.00, 1.50, 1]","[34, 1, 1]"
6900873042715 ,"[4.00, 4.50, 5.00]","[28, 25, 11]"
6925303773915 ,"[2.50, 3.00, 3]","[42, 12, 1]"
6933368300526 ,[5.00],[1]
6911988006783 ,"[7.50, 8.00, 8.50]","[17, 11, 7]"
6947506582972 ,"[6.00, 5.50]","[5, 3]"
8809275106057 ,"[11.00, 9.00, 6.80]","[2, 1, 1]"
6901028185912 ,"[200.00, 210.00, 215.00]","[7, 5, 4]"
6911920278971 ,"[4.50, 4.00, 5.50]","[8, 4, 3]"
6924160713546 ,"[2.50, 2.5, 3.00]","[38, 3, 3]"
6947882213842 ,"[28.00, 30.00, 32.00]","[16, 11, 6]"
6928804010046 ,[3.50],[2]
6931008467820 ,[3.50],[1]
6911988014900 ,"[6.50, 5.50, 6.00]","[9, 5, 4]"
6931008471506 ,"[3.00, 5, 5.50]","[4, 1, 1]"
6933125666780 ,[5.00],[21]
6933125698873 ,"[15.00, 15]","[60, 1]"
6934024590268 ,"[4.00, 5.00, 4.50]","[16, 10, 10]"
6951957205793 ,"[1.00, 1.50]","[25, 1]"
6931273213559 ,"[15.00, 15, 125.00]","[57, 6, 1]"
6924810801326 ,"[10.50, 12.00, 13.50]","[9, 4, 2]"
6901668005748 ,"[3.50, 4.00, 5.00]","[19, 17, 2]"
6921828312240 ,[11.00],[1]
6925425424221 ,[0.50],[1]
6923450662274 ,[1.00],[4]
6901754141008 ,"[2.00, 2.50, 1.60]","[55, 19, 2]"
6926475202074 ,"[5.00, 4.00, 4.50]","[21, 8, 7]"
6901668005892 ,"[7.50, 8.00, 7]","[6, 2, 2]"
6901028100359 ,"[7.50, 8.00, 7.00]","[33, 32, 2]"
6922858222066 ,"[2.50, 3.00, 2.5]","[14, 3, 1]"
6957288300138 ,"[2.00, 1.50, 4.00]","[16, 5, 1]"
6924168101413 ,"[9.00, 10.00]","[3, 1]"
6920458827421 ,"[5.00, 4.00, 4.50]","[28, 2, 1]"
6901028180863 ,[20.00],[5]
6922858222097 ,"[3.00, 3.50]","[11, 1]"
6901028314978 ,"[7.50, 8.00, 7.5]","[67, 37, 4]"
6924187828537 ,"[3.50, 4.00, 3.00]","[32, 18, 6]"
6936605800018 ,"[0.50, 1.00, 6.50]","[18, 1, 1]"
6902312166983 ,"[15.00, 13.00, 13.50]","[8, 6, 4]"
6956416205147 ,"[4.00, 3.50, 4]","[23, 4, 2]"
6901294172173 ,"[40.00, 34.50, 43.00]","[2, 2, 2]"
6922424880249 ,"[10.00, 9.00, 12.00]","[2, 2, 1]"
6935284412659 ,"[3.00, 2.50, 3.50]","[9, 3, 2]"
6924160712600 ,"[19.00, 21.00, 19.50]","[9, 4, 4]"
6937221706715 ,"[5.50, 5.00, 4.00]","[6, 4, 4]"
6924160712334 ,"[9.00, 9.50, 10.00]","[29, 14, 10]"
6954432710720 ,"[12.50, 12.00, 10.00]","[3, 2, 1]"
6901668005717 ,"[7.50, 7.00, 6.50]","[15, 10, 7]"
6924160713218 ,"[9.00, 9.50, 8.50]","[18, 15, 8]"
6904915641829 ,"[8.00, 10.00, 8.50]","[14, 9, 8]"
6901668005731 ,"[7.00, 7.50, 8.00]","[16, 14, 10]"
6924743919235 ,"[6.50, 7.00, 6.00]","[9, 6, 4]"
6937281103509 ,"[0.50, 1.00]","[17, 1]"
8809260944411 ,"[5.00, 4.50, 0.00]","[12, 2, 1]"
6925303710187 ,"[2.50, 3.00, 3]","[29, 6, 2]"
6901028300094 ,"[21.00, 22.00]","[3, 2]"
6901715291483 ,[2.00],[4]
6933066000247 ,"[3.50, 3.00, 4.00]","[41, 11, 6]"
6937221709785 ,"[3.00, 3.50, 2.50]","[20, 6, 3]"
6900873714636 ,"[4.50, 4.00, 5.00]","[22, 15, 9]"
6902890235132 ,"[1.50, 1.00, 2.00]","[34, 15, 6]"
6924746201214 ,[3.50],[3]
6959836902085 ,"[4.00, 3.50, 5.50]","[10, 5, 2]"
6924686500293 ,"[3.50, 3.00]","[1, 1]"
6931780720885 ,"[5.00, 4.50, 4.5]","[78, 17, 2]"
4891028706656 ,"[4.00, 3.50, 5.00]","[52, 21, 2]"
6901845040333 ,"[4.50, 5.00, 4.00]","[22, 5, 3]"
6920180209229 ,"[3.50, 4.00, 3.00]","[34, 4, 2]"
6921294307016 ,"[2.50, 2.00, 2.5]","[20, 3, 1]"
6920912355644 ,"[6.50, 7.00, 5.50]","[4, 4, 2]"
4710111901535 ,"[6.00, 6.50, 5.00]","[7, 5, 2]"
902538004045 ,"[4.50, 4.00]","[1, 1]"
6907992507095 ,"[5.50, 5.00, 6.00]","[23, 14, 10]"
6901028227933 ,[15.00],[4]
6920907809909 ,"[9.00, 8.50, 10.00]","[13, 10, 6]"
6924746200378 ,"[3.50, 3.00, 5.00]","[13, 2, 1]"
6932385201892 ,"[3.00, 5.00, 4.00]","[2, 2, 1]"
6941873401485 ,[4.00],[1]
6920180218382 ,"[4.00, 5.00, 4]","[14, 1, 1]"
6935284412178 ,"[3.00, 2.50, 3.50]","[21, 8, 4]"
6924743919792 ,"[7.00, 6.50, 6.00]","[6, 5, 3]"
4710199109977 ,"[9.50, 7.50]","[2, 2]"
6901028046893 ,"[95.00, 10.00, 89.00]","[11, 5, 2]"
6901028193504 ,"[240.00, 230.00, 235.00]","[14, 10, 9]"
6901028942973 ,"[16.00, 10.00, 25.00]","[3, 2, 1]"
4891214699113 ,"[13.02, 11.00]","[2, 1]"
6901668004895 ,"[7.00, 7.50, 8.00]","[11, 3, 2]"
6901668053527 ,"[5.00, 5.50, 4.50]","[18, 5, 4]"
6911988013231 ,"[4.00, 4.50, 3.50]","[10, 4, 3]"
6914973105379 ,"[5.00, 5.50, 6.00]","[14, 5, 2]"
6901028227315 ,"[190.00, 210.00, 195.00]","[3, 3, 2]"
6924160712617 ,"[9.50, 10.00, 9.00]","[16, 15, 14]"
4891214297265 ,"[10.00, 13.00]","[1, 1]"
6943466901785 ,"[7.00, 6.00]","[1, 1]"
4891214999886 ,"[13.00, 15.00]","[3, 1]"
6935145301023 ,"[13.00, 14.00, 13.50]","[13, 4, 4]"
6924743918658 ,"[6.50, 7.00, 6.00]","[13, 9, 9]"
6911988006578 ,"[8.00, 7.00, 8.50]","[17, 9, 7]"
6922266444463 ,"[4.00, 3.50, 4.50]","[6, 4, 3]"
6924743919808 ,"[6.50, 7.00, 6.00]","[9, 5, 2]"
6935284412079 ,"[4.50, 4.00, 3.50]","[12, 11, 5]"
6951957205762 ,"[1.00, 1.50]","[28, 1]"
6958214616880 ,"[10.00, 10, 160.00]","[85, 6, 1]"
6958214686180 ,"[6.00, 6, 96.00]","[89, 2, 1]"
6935145301047 ,"[13.00, 13.50, 14.00]","[14, 8, 3]"
6937221703097 ,"[3.00, 3.50, 4.00]","[4, 3, 1]"
6925771302136 ,"[5.00, 4.00]","[3, 3]"
6920907800210 ,"[12.00, 11.00, 11.50]","[20, 11, 10]"
6933066001459 ,"[7.50, 8.00, 9.50]","[7, 1, 1]"
6956159700084 ,"[11.50, 10.00, 11.00]","[5, 2, 2]"
6901009901005 ,"[45.00, 48.00, 42.00]","[7, 6, 3]"
6901028003452 ,"[16.00, 12.00, 16]","[46, 2, 2]"
6907992500010 ,"[2.00, 2.50, 2]","[76, 8, 6]"
6925771302051 ,"[5.00, 5, 4.50]","[4, 2, 1]"
6933311066592 ,"[4.00, 3.50, 3.00]","[13, 11, 3]"
6901668005755 ,"[7.00, 7.50, 8.00]","[15, 12, 6]"
6924746222554 ,"[3.00, 4, 3.50]","[2, 1, 1]"
6911988006455 ,"[4.00, 3.50, 4.50]","[26, 12, 7]"
6925771302082 ,"[5.00, 4.50, 3.50]","[2, 2, 1]"
6921294391985 ,"[4.00, 4.50, 4.5]","[50, 24, 3]"
6923450605332 ,"[9.00, 10.00, 9.5]","[20, 17, 1]"
6923830302806 ,"[5.00, 5.50, 6.00]","[8, 7, 1]"
6950136288015 ,"[5.00, 4.00, 4.50]","[12, 6, 4]"
6902538005141 ,"[4.00, 4.50, 5.00]","[67, 9, 2]"
6926475203187 ,"[3.50, 4.00, 3.00]","[36, 9, 2]"
6923644264116 ,"[3.50, 3.00, 4.00]","[19, 8, 1]"
6902265360018 ,"[7.50, 7.00, 8.00]","[16, 10, 10]"
6903148015834 ,"[4.00, 4.50, 5.00]","[10, 10, 8]"
6903148194584 ,[7.00],[5]
6903148218594 ,[48.00],[2]
6903148261798 ,[50.00],[1]
6956416203723 ,[4.00],[13]
6921804700207 ,"[9.00, 7.00, 8.00]","[6, 3, 2]"
4891214297791 ,"[9.00, 10.00]","[2, 1]"
6920912360280 ,"[5.00, 4.50, 4.00]","[3, 3, 2]"
6938497700094 ,"[4.50, 4.00, 5.00]","[12, 10, 5]"
6902022134357 ,"[35.00, 38.00, 36.00]","[10, 6, 4]"
6902022137259 ,"[38.00, 36.00, 40.00]","[5, 4, 3]"
6902022137518 ,"[28.00, 22.50, 25.00]","[5, 2, 1]"
6902022138102 ,"[4.00, 6.00, 5.00]","[2, 2, 2]"
6902022138560 ,"[15.00, 16.50, 12.00]","[3, 3, 2]"
6920907809862 ,"[9.00, 8.50, 10.00]","[11, 8, 8]"
6928804011760 ,"[3.00, 3.50, 3]","[26, 2, 2]"
6901826817237 ,"[3.00, 2.50, 4.00]","[33, 30, 2]"
6901668005953 ,"[7.50, 9.50, 7.00]","[4, 2, 1]"
4710199085707 ,"[8.00, 8.80, 8.50]","[7, 4, 3]"
6901010117457 ,"[3.50, 3.00, 4.00]","[6, 4, 1]"
6914782203075 ,"[12.00, 11.00, 10.00]","[8, 6, 4]"
6901028193856 ,"[35.00, 36.00, 34.00]","[71, 4, 4]"
6901028186605 ,[15.00],[3]
6901209213830 ,"[6.50, 7.50, 7.00]","[2, 2, 1]"
6902613100020 ,"[5.00, 4.50, 4.65]","[46, 31, 3]"
6926892566087 ,"[4.00, 3.50, 4.5]","[43, 4, 1]"
6901496995068 ,"[1.50, 1.5, 2.00]","[5, 2, 1]"
9556291800726 ,"[10.00, 11.00]","[5, 1]"
6902227012085 ,"[8.00, 8.50, 10.00]","[6, 4, 3]"
6923644283308 ,[4.00],[1]
6941873401430 ,[4.00],[2]
8936094341076 ,"[9.50, 10.00, 9.90]","[2, 1, 1]"
8997788990833 ,"[6.50, 8.00]","[3, 1]"
6921482336064 ,"[4.50, 5.00, 4.00]","[17, 10, 7]"
6911920278629 ,"[4.50, 5.00, 0.00]","[7, 2, 1]"
6911920278674 ,"[4.50, 4.00, 5.00]","[7, 3, 2]"
6920174763805 ,"[13.00, 15.00, 13.50]","[6, 3, 2]"
6921480218287 ,"[7.00, 7.50, 8.00]","[17, 16, 11]"
6924160712747 ,"[1.00, 1.50, 1]","[41, 9, 3]"
6937221704346 ,"[3.00, 3.50, 2.50]","[17, 13, 3]"
6924746201450 ,"[2.50, 3.00, 2.00]","[10, 2, 2]"
9556296301488 ,"[12.00, 11.00, 10.00]","[5, 4, 4]"
6903148078938 ,"[5.00, 5.50, 6.00]","[29, 4, 4]"
6923450659977 ,"[10.00, 12.00, 11.00]","[15, 4, 3]"
6921294398434 ,"[3.00, 3, 3.50]","[57, 3, 3]"
6937221709761 ,"[4.00, 3.50, 2.70]","[10, 9, 1]"
6949419837101 ,"[8.00, 7.00]","[3, 1]"
6924254675149 ,[6.00],[1]
6917935002150 ,"[5.00, 5.50, 4.50]","[45, 8, 4]"
4891338000949 ,"[5.00, 6.00, 4.50]","[18, 8, 5]"
6901845041682 ,"[4.50, 5.00, 6.00]","[15, 3, 2]"
6921482336019 ,"[5.00, 4.50, 6.50]","[14, 12, 2]"
6926475203170 ,"[3.50, 4.00, 3.5]","[34, 10, 3]"
6924746201443 ,[3.50],[7]
6925303790356 ,"[4.00, 4.50, 3.50]","[8, 4, 3]"
4547691770943 ,"[27.00, 28.00, 25.00]","[3, 1, 1]"
6923644284183 ,[7.00],[1]
6924187828759 ,"[5.00, 5.50, 6.00]","[30, 22, 16]"
6936378300142 ,"[15.00, 15]","[45, 1]"
6937882741032 ,"[4.00, 5.50, 5.00]","[2, 1, 1]"
6925909987099 ,"[5.00, 5, 5.5]","[44, 2, 1]"
6971059230059 ,"[4.00, 3.50, 5.00]","[2, 1, 1]"
6907992100012 ,"[2.00, 2, 2.50]","[82, 6, 2]"
6901668053510 ,"[5.00, 5.50, 4.50]","[17, 5, 4]"
6911988000170 ,"[5.00, 5.50, 4.50]","[8, 5, 2]"
6914782083189 ,"[6.50, 7.50, 5.50]","[5, 2, 2]"
4547691677877 ,"[30.00, 32.00, 24.00]","[5, 1, 1]"
6901009909483 ,[68.00],[4]
6934665081750 ,"[8.80, 10.50, 9.00]","[4, 2, 1]"
6935145301061 ,"[14.00, 12.50, 13.50]","[8, 5, 5]"
6944535010124 ,[11.00],[1]
6923567880103 ,[0.50],[55]
6901845040685 ,"[6.50, 6.00, 7.00]","[14, 4, 4]"
6901028001908 ,"[9.00, 8.50, 8.00]","[35, 33, 25]"
6924743915886 ,"[25.00, 22.00]","[3, 1]"
6937219266560 ,[3.50],[1]
6902312298189 ,"[18.00, 18.50, 20.00]","[11, 10, 7]"
6931008471513 ,[3.00],[4]
6952480080536 ,"[5.00, 6.00]","[1, 1]"
89301388 ,"[15.00, 13.00]","[1, 1]"
6923579500686 ,"[3.00, 3.5]","[12, 1]"
6924743918238 ,"[10.00, 8.50, 9.00]","[9, 7, 4]"
6934660534138 ,"[6.00, 4.80, 4.50]","[6, 3, 2]"
6943466900023 ,"[5.00, 6.00]","[3, 1]"
6901028004954 ,"[115.00, 110.00, 118.00]","[7, 5, 2]"
6923644268510 ,"[4.00, 3.50, 4.50]","[26, 12, 3]"
6920907808278 ,"[4.50, 5.00, 6.00]","[19, 10, 2]"
6902890228073 ,"[5.00, 6.00, 4.50]","[17, 9, 8]"
6924743919297 ,"[6.50, 6.00, 7.00]","[12, 5, 4]"
6935133801511 ,"[8.50, 12.00, 9]","[4, 1, 1]"
6901010101180 ,"[3.00, 2.50, 3.50]","[39, 18, 3]"
6921804700771 ,"[9.80, 10.00, 9.50]","[4, 3, 3]"
6937882740158 ,"[5.00, 4.00]","[2, 1]"
6901028191012 ,"[5.50, 5.00, 4.50]","[13, 6, 5]"
6901028191029 ,"[6.00, 5.50, 5.5]","[58, 37, 3]"
6902022135514 ,"[48.00, 45.00, 42.00]","[10, 4, 4]"
69027086 ,"[3.00, 2.50, 3]","[51, 22, 3]"
6934665083631 ,"[8.80, 9.00, 10.50]","[4, 2, 2]"
6901180935882 ,"[6.00, 7.00, 6.50]","[9, 7, 6]"
6935554670024 ,[5.00],[1]
6924810801319 ,"[3.50, 4.00, 4.50]","[15, 13, 2]"
6925303770716 ,"[6.00, 5.50, 4.50]","[13, 6, 4]"
6904406680016 ,"[5.00, 5.50, 4.50]","[15, 3, 3]"
6924160712907 ,"[10.00, 9.00, 9.50]","[12, 10, 9]"
8801116003914 ,"[175.00, 178.00, 165.00]","[2, 1, 1]"
6901209212895 ,"[4.00, 5.00, 4.50]","[12, 4, 3]"
6914973600041 ,"[8.00, 7.00, 7.50]","[15, 10, 8]"
6954432710201 ,"[3.50, 4.00, 3.5]","[21, 8, 2]"
6920912347069 ,"[3.50, 4.00, 4]","[16, 8, 2]"
6920912348578 ,"[6.00, 5.00, 7.00]","[16, 4, 3]"
6906151623959 ,"[22.00, 23.00, 17.00]","[3, 3, 2]"
6901028942881 ,"[105.00, 110.00, 102.00]","[11, 5, 3]"
6914973105386 ,"[5.00, 6.00, 6]","[15, 1, 1]"
6925303714840 ,"[8.00, 7.50, 5.50]","[4, 2, 2]"
6901070600173 ,"[23.50, 25.00, 24.50]","[5, 5, 4]"
6903148093627 ,"[18.50, 19.00, 19.50]","[5, 4, 3]"
6902083886417 ,"[4.00, 4.50, 4.5]","[31, 4, 1]"
6921294392685 ,"[3.00, 3.50, 3.5]","[48, 21, 8]"
6909131280647 ,"[45.00, 40.00, 42.00]","[51, 7, 7]"
6912398336033 ,"[12.00, 14.00, 13.00]","[17, 15, 12]"
6924160712389 ,"[8.50, 9.00, 8.00]","[17, 16, 12]"
6901028006408 ,"[11.00, 12.00, 11]","[42, 12, 4]"
6908004209204 ,[1.50],[6]
6954432710898 ,[3.50],[8]
6901028000987 ,"[11.00, 12.00, 17.00]","[12, 4, 1]"
6925303773243 ,"[4.50, 4.00, 5.00]","[11, 11, 3]"
6921168593576 ,"[5.00, 5.50, 6.00]","[42, 4, 2]"
6921168593583 ,"[5.00, 5.50, 6.00]","[53, 5, 2]"
6932529211107 ,"[5.00, 4.50, 5]","[2, 1, 1]"
6901028006521 ,"[21.00, 22.00, 22]","[18, 13, 2]"
6914973600010 ,"[8.00, 7.00, 7.50]","[22, 10, 8]"
6901294177017 ,"[13.00, 12.00, 14.00]","[10, 10, 6]"
6901668006103 ,[1.00],[14]
6923644278595 ,"[60.00, 65.00, 68.00]","[7, 6, 2]"
6923976111195 ,[5.00],[6]
6926475203125 ,"[3.50, 4.00, 3.5]","[22, 6, 1]"
6922731800770 ,"[9.50, 11.00, 10.00]","[16, 16, 14]"
6932620203377 ,"[3.00, 4.00, 2.50]","[17, 10, 2]"
6924743915770 ,"[9.00, 10.00, 8.50]","[16, 11, 7]"
6924743915817 ,"[9.00, 10.00, 8.50]","[16, 9, 6]"
4547691770929 ,"[23.00, 25.00]","[4, 2]"
4892214052878 ,"[6.00, 5.50, 4.50]","[13, 3, 1]"
6911988013194 ,"[8.00, 8.50, 7.50]","[14, 5, 3]"
6937221717582 ,[1.00],[4]
721031923129 ,"[2.50, 14.50, 2.00]","[4, 2, 2]"
4710199080597 ,"[8.00, 6.50, 7.50]","[5, 2, 2]"
6909409040775 ,"[4.00, 3.50, 6.00]","[13, 6, 3]"
6937221708825 ,"[3.00, 3.50, 4.00]","[11, 7, 4]"
6901236300138 ,"[4.50, 5.00, 4.00]","[12, 6, 5]"
6922266437342 ,"[2.50, 2.00, 3.00]","[11, 4, 1]"
6923567880219 ,[0.50],[35]
6970495472016 ,[1.00],[5]
6900068005020 ,"[20.00, 15.00, 14.50]","[5, 4, 4]"
6900068802414 ,"[18.00, 16.00, 20.00]","[8, 6, 4]"
6901070600128 ,"[10.00, 12.00]","[6, 1]"
6903244224109 ,"[10.00, 9.50, 11.00]","[7, 5, 3]"
6924168100980 ,"[8.00, 7.00]","[3, 1]"
4547691439628 ,"[42.00, 45.00, 49.00]","[6, 3, 2]"
4547691714398 ,[52.00],[2]
6901028227698 ,[35.00],[1]
6921804700184 ,"[6.80, 7.50, 9.00]","[4, 4, 3]"
6901028001489 ,"[7.00, 7.50, 7]","[83, 16, 6]"
6932850200498 ,"[13.50, 10.00, 12.00]","[3, 2, 2]"
6934665081231 ,"[8.50, 8.00, 9.00]","[5, 5, 3]"
6901028063364 ,"[11.00, 12.00, 11]","[22, 2, 1]"
6920912353664 ,"[7.00, 7.50, 6.50]","[4, 3, 3]"
6933066001541 ,"[3.00, 2.50, 1.70]","[12, 8, 1]"
6924513905116 ,"[2.50, 2.00]","[12, 1]"
4891214297784 ,"[10.00, 12.00]","[2, 2]"
6901028004183 ,"[16.00, 17.00, 16]","[84, 7, 4]"
6901028315180 ,"[28.00, 35.00, 28]","[5, 1, 1]"
6923146100028 ,"[24.00, 62.50, 59.00]","[4, 3, 2]"
6928804011272 ,[2.00],[9]
9556296305783 ,"[12.00, 10.00, 11.00]","[6, 5, 4]"
6909409040898 ,"[4.00, 3.50, 4.50]","[8, 7, 3]"
6902312167881 ,"[3.50, 3.00, 4.00]","[39, 24, 10]"
80768258 ,"[8.00, 8.50, 9.00]","[21, 9, 8]"
88011929 ,"[8.00, 7.00, 10.00]","[31, 20, 8]"
6937221717582 ,[1.00],[4]
6923450601549 ,"[10.00, 9.00, 11.00]","[46, 5, 5]"
6938888888615 ,"[6.00, 4.00, 5.50]","[7, 4, 3]"
6921987380012 ,"[6.00, 8.00, 5.50]","[8, 2, 1]"
6911988009777 ,"[3.50, 4.00, 4.50]","[16, 14, 5]"
